"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Aly200","2 August 2012","The hills really are alive with the sound of music when Julie Andrews takes the screen in this beautiful film adaption of the original Broadway musical. Andrews gives a dazzling performance as the spirited Maria who warms our hearts and takes us away into a lovely world of song and connects the viewers into the cinematic family. Her costar who was well chosen for the role of the stern, stoic and dashing Captain Van Trapp is Christopher Plummer who lights up the screen when he comes on. He seems cold and unlikable, but we soon grow to love him as Maria does. The film is full of wonderful and memorable songs like ""Do-Re-Mi"", ""My Favorite Things"" and ""Climb Every Mountain."" Any musical fan should see this terrific film and fall in love with the majestic beauty this picture presents as you journey into those hills.","
            10/10
            "
"HabibieHakim123","7 August 2021","Wow, wow, and wow, what a movie, what a Masterpiece, a Musical Masterpiece, no many words to describe The Sound Of Music, just watch the movie, forget about the duration, just enjoyed it, smile with it, sad with it, angry with it, happy with it, and sing with it, The Sound Of Music is a magical of a movie, it's wonderful, so wonderful.","
            10/10
            "
"JaydoDre","20 December 2014","If you haven't watched this film yet, you may have seen the scene of a woman running through the fields. You may know it's a musical. But did you know Sound of Music is partly about Austrian nationalism against Nazis? How about that it is based on a real family? This movie is quite an interesting ride. Besides the quality of cinematography and acting, there are two things that set this musical apart from other films: one is, of course, its iconic catchy songs and the other is its surprising depth.As for the songs, you may find yourself humming just moments after they are finished, before the movie is even over. They do not overpower your brain but there are definitely some musical hooks involved in the melodies. The songs are quite different from one another, in style and rhythm. Perhaps one weakness is that all the songs are happy songs and the movie struggles adapting its happy music to the more serious moments in the film.The movie does this trick where the characters sing the same song twice (at least) but the second time they sing it in a different situation, modifying the meaning of the song or adding more meaning. While the effect of this is quite good, the change is only a minor one in the meaning and not the mood, because most of the songs are too happy to make any change to the mood made. And even to change the meaning, the creators end up needing to modify the song. Only one song, Edelweiss, ends up sounding completely different when played the second time and without any modification to it.As for the depth of the film, it is felt in a number of spots: in the slowly emerging nationalistic sub-story, in the psychological situation of the main male character, in the subtle humour and children's commentary.If you have only seen little bits of this movie and its title you can be forgiven for thinking that it is just a sappy love story in a form of a musical, and for the first half of the film it is kind of heading that way, but it turns out to be much more than that.I don't like musicals, but even I cannot deny the greatness and quality of the Sound of Music.","
            8/10
            "
"Sergeant_Tibbs","17 September 2013","The Sound Of Music is possibly the biggest film I hadn't seen. It just really didn't seem for me, too cheesy and too long. I thought it was going to be a chore to get through. So I'm especially pleased to find that it was an absolute delight from start to finish. This was mostly thanks to Julie Andrews terrific performance. Her character of Maria has the most wonderful charm about her in her flaws and her wit. The first hour of her is all-time worthy but I wish there was more focus on her for the rest of the film. Unfortunately, although it goes at a leisurely pace throughout the whole thing, it does lose a lot of momentum after that first hour and we appear to switch protagonists to Captain Von Trapp in a very unsatisfying way, especially given Christopher Plummer's, albeit appropriate, bitterness.It's a shame because the story could've still been told through Maria's perspective with everything else the same and it would've been much better. That or started with Von Trapp's perspective. Either way is great. The kids are rather irritating but fortunately they're infrequent when not singing. That does pose the issue of them feeling quite unnecessary, or at least the amount of kids there are. Story lines are raised or teased then dropped. Would've been a richer film to at least close their arcs. Although the first hour is lovely, I can see why this Best Picture winner lost out on a Screenplay nomination. Its story is stretched too thin over the three hours. But it's never a bore. The songs are still iconic and effective no matter how integrated into pop culture they are and the sweeping cinematography makes it a grand emotional epic. I just wish I watched The Sound Of Music sooner.8/10","
            8/10
            "
"HollisWoods","19 January 2022","Growing up, the Sound of Music was an integral part of my childhood. I'd visit my grandmother every weekend & we must've watched the movie every visit for as long as I can remember. When I was in choir in elementary school, I was one of the few kids that already knew all the words to Do-Re-Mi & Favorite Things the year we performed them. Edelweiss & Sound of Music are also amongst my favorites, although every song is really good. And I should mention that the top thing on my bucket list is to travel to Salzburg and splash the Horse Fountain that Julie Andrews splashes during the Confidence song.This movie made me fall in love with Salzburg. I don't just want to splash the fountain, I wanna see the whole city. The country side is beautiful and the architecture (especially in the church) is stunning! I know the musical is slightly different from the original story of the real life von Trapps'. Either way, both the real story & its adaption are great stories.While there are some deep dramatic moments throughout given the Nazi climate, this movie has it's funny moments. Julie Andrews & Christopher Plummer worked really well together during comedic moments. The ""you mean to tell me my children were running around Salzburg wearing nothing but some old drapes"" scene is a classic. And I've definitely made the ""it's been so cold lately they turned blue!"" reference a few times when eating blueberries.I'd probably site all the musical numbers as my favorite scenes. The dance duet between Maria and the Captain is also another great scene, and their wedding was gorgeous. These days I tie the wedding scene to the time Andrews returned to walk down the church to remanence during an anniversary special. I've also grown to appreciate Maria's arc as a whole as I've grown up. She was an outcast that ""followed every rainbow til she found her dream,"" and as I'm in the process of doing the same, I relate to her story much more than I did as a kid.I must end with Julie Andrews. She takes my breath away. This is definitively her greatest role. Of course her entire career is magnificent, but there's just something about her portrayal of Maria that stands out. And her voice... I could write a thesis as to why I love her. To be in her presence would leave me deceased. She's a queen.","
            10/10
            "
"jaredpahl","25 December 2018","The Sound of Music, Bob Wise's adaptation of the Rogers and Hammerstein musical, is so beloved, and has been for so long, that it almost seems wrong to look at it with a critical eye. It's not so much a movie as it is a cultural monument. But forget the monumental money it grossed, or the Oscars it won. There's something about The Sound of Music that cuts through the critical divide. I love this movie. No, it's not that I simply think it is an exceptionally well-crafted piece of family entertainment. I do, but unlike almost any other film I've seen, The Sound of Music makes me feel something like real, genuine love. When Julie Andrews sings, my heart swoons.Based loosely on the true story of the Von Trapps, and the stage musical that came from their remarkable exploits in Austria in the late 1930s, The Sound of Music is primarily a tale of family. For those few who haven't seen it, the story centers on the Von Trapp patriarch (Christopher Plummer), and Julie Andrews' nun-turned-governess Maria, as she teaches the family music, and brings life back into the Von Trapp home. The plot takes on a richly un-purposeful quality. Maria's connection with the Von Trapp children is the main thread through the picture, and it is given ample room to breathe and grow. Intimate as it is, the film's story of the Von Trapps' gradual shift from a strict and regimented household to a place of warmth and love, actually has something of an epic reach. At 3 hours long, including intermission, The Sound of Music is set against the rise of Nazi Germany. That length and historical reach, however, is not all that makes The Sound of Music feel epic.The film benefits immensely from its locations. Salzburg is given the spotlight, and it is appropriately majestic. Framed against those famous Alps, the city is, pardon the cliché, a character unto itself. The Sound of Music does one thing that seems so simple, and yet very few movies achieve. It creates a tangible sense of place from its opulent sets and exquisitely photographed exteriors. Simply looking nice is not enough to give the audience the type of experience Bob Wise's production does. This is a patient film, one that savors its spectacular settings, immersing rather than just showing.And it is also patient with its characters, even more to its benefit. We are allowed to live with the Von Trapps, and really get to know the Von Trapp children, all well-cast and played. The familial relationships are built naturally over time. The meandering quality of the story is an asset. It's not a film where every scene counts, where every beat moves the story forward. It would be a lesser film if it was. Instead, The Sound of Music spends time with ""meaningless"" scenes. A frolic in the hills, impromptu musical numbers (The Lonely Goatherd puppet show is a totally unnecessary, but absolutely delightful interlude), and outings that convey only the remarkable charm of the actors and the splendid beauty of Austria. Part of the movie's success rests on our connection to these characters. Mercifully, nothing is rushed. These people make fabulous company, and the acting only makes our hearts grow fonder.As stated before, the Von Trapp children are genuinely charming, never falling victim to the sugary artificiality that plagues many child actors. The supporting characters, including Eleanor Parker as The Baroness, strike the same note, colorful but not overbearing. Christopher Plummer is invaluable as the film's straight man. A rigid drill sergeant who gradually discovers love again, he provides the movie's most potent emotional beats. But I'm burying the lead. Julie Andrews is miraculous in the lead role. Maria is a more understated take on her Oscar-winning Mary Poppins, but Andrews is just as vivacious here. It's hard to play motherly, lovable, or fun. If you don't have a natural effervescence, the audience will reject it. Julie Andrews has it in every fiber of her being. Her performance is a tour de force. The film is about bringing life and love to a family that needs it. Andrews' performance does just that. She brings no less than life itself to the screen whenever she is on it. Along with her classically beautiful singing voice, Andrews' presence is uncommonly memorable. More so than perhaps any other movie character, I felt as if I myself had fallen in love with Maria. Julie Andrews is just that good.All this is in service to the film's outstanding soundtrack. The songs are classics, we know them all by heart, even if we haven't seen the film. In the vein of the rest of the film, the music is bubbly and lovable. For me, the standout numbers are ""Do-Re-Mi"", with it's catchy lyrics and gorgeous montage of Salzburg locations, and ""I Have Confidence"", a new song that showcases Julie Andrews at her most girlishly buoyant. Even the smaller songs work their magic in context. The patriotic folk song, ""Edelweiss"", written by Rogers and Hammerstein specifically for the musical, is given a rousing rendition late, as is the titular song, ""The Sound of Music"", in a poignant scene halfway through the film. They're not all gold, but the songs in The Sound of Music are a class above most movie musicals.The Sound of Music succeeds on terms that we don't often think to evaluate movies on. It is lovable to an extreme, not concerned with the strength of its script, but with the charm of its actors, the quality of its locations, and the sound of its music. Bob Wise's direction, as technically accomplished as it is, is not as important as the intangible spark of magic in Julie Andrews' eyes. The breathtaking cinematography is great, but what makes The Sound of Music truly special is the sense of family, and the love we have for them. It's hard to evaluate The Sound of Music critically, because its greatness extends beyond critical evaluation. I fell in love with this film, and like the real deal, I'll never be able to fully explain why.94/100","
            9/10
            "
"mosmanic","27 November 1999","As a teenager in the swingin' 60's, this movie was, to myself and every male contemporary, an object of derision, a sickly piece of confection for soppy girls and their mothers who had an unofficial competition running to find who had seen it the most times and consumed the most tissues.I finally came to it many years later in a moment of weakness, watching it alone, gratefully, as it was still suspect for a chap to have moist cheeks in a movie.The borderline between true sweetness and mawkish sentimentality in film is very hard to draw, but repeat viewings confirm that this is not a marginal case. The portrayal of that increasingly-scarce commodity, genuine innocence, is so finely played by the first-class cast that one can only marvel at how well they pull it off. This was a role that could have been made for showcasing the talents of Julie Andrews, and like most peak-of-career performances it is impossible to imagine anyone else in the part.The music of Rodgers and Hammerstein has been condemned for being below the standards of their contemporaries (Gershwins, Berlin, Bernstein et al), and although that is arguable, it is also incontrovertible that the majority of their musical offerings have withstood the test of time for the sheer rightness of time and place of the songs that assist the dramatic flow rather than stopping it in its tracks. And their innate 'hummability' continues to sustain both the amateur and professional musical theatre in countless revivals.  Most modern musicals consistently fail to attract widespread support because while the writing may be more 'clever' in an often self-indulgent way, they lack the memorability of a single simple tune.I have just watched this film again with my daughters, 10 and 7, and while they have been unavoidably exposed to some of the harshness and cynicism of the 90's I was pleased to see that they accepted and enjoyed the film for what it is, an honest, highly agreeable telling of a story in words and music, that speaks of essential goodness amidst both bright and dark moments. This is the never-ending-story which will delight all those of cheerful heart for as long as films are shown.","
            10/10
            "
"jotix100","2 November 2009","The only reason for watching again this 1965 musical was the new release of the Blu-Ray DVD. Having seen at a young age the wonderful Broadway production starring Mary Martin and Theodore Bikel, the movie version that followed greatly enhanced a work, that in its own merit, didn't need any improvement. As directed by Robert Wise, right after his triumphant ""West Side Story"", we were stunned to see how the director had opened up the film by placing the action just where it was supposed to have been taken place, the cinematic and gorgeous Salzburg.The new version we just saw is as splendid as when the film was originally released, but somehow in second viewing, we started to notice how sadly it has aged. Our first impression was much better than on second viewing because the original seemed larger than life. In fact, our copy of the film, even with the fine restoration cannot compare with the sensation of watching in a wide screen, which we believe was at the old Roxy where it played for quite a long time. Those were the days of exclusive engagements and this film qualified for it big time! Julie Andrews was at one of the highest points of her career, and as Maria her contribution to the overall enjoyment is invaluable. Christopher Plummer was an ideal Capt. Von Trapp. Eleanor Parker's Baroness has enough parts of charm and bitchiness seeing her man stolen by a novice in charge of those brats she would have inherited had she married the Captain.The real star of this production was Salzburg, that beautiful Austrian city that has kept its charm throughout history and the surrounding countryside is breathtaking. The film owes a lot to its cinematographer Ted McCourd who captured the magnificent locale in such a loving way. The music of Rogers and Hammerstein blends well within the context of the picture. It is a tribute to Robert Wise this film has endured the passing of time.","
            7/10
            "
"iquine","5 January 2022","I was expecting a hokey musical with lame singing and dancing but this actually had some tooth to it. At least towards the end. It actually had some genuine tension when the NAZI's where using their influence. But first and foremost it is a love story between two people from different classes. Mary Poppins, sorry, Julie Andrews, as Maria, leaves the parish as she was on track to become a nun and begins to work for a widowed naval captain as the governess to watch over his seven children. He is extremely strict and regimented and she is more free-spirited and takes a different approach in his job. Slowly, she is able to melt away the captain's steely demeanor. This is a pleasant romance tale with some catchy numbers that progress the story. Certainly a good family viewing.","
            8/10
            "
"ccthemovieman-1","12 August 2006","I took me over 30 years to finally watch this film, something I did in 1998....and I could see why this is such a beloved film. I watched it one other time, about five years later on DVD, but didn't enjoy it as much and traded it for something else. However, I still have a high regard for the film. The film is a throwback to something you might see in the 1930s or '40s - a super-nice, old-fashioned movie led by Julie Andrews, who probably never again looked as pretty and wholesome as she did here. In fact, her image from this was so squeaky-clean that she went out of her way to play some sleazy parts in coming years. Too bad. At least here, she's a joy to watch. The kids are all nice, attractive and well-behaved, something else you don't see much anymore on film. Christopher Plummer is the male lead and once he loosens up, he's fine, too, as is the usually-funny Richard Haydn. Even the bad guys in this film - the Nazis (which include Eleanor Parker) - aren't prevalent. They don't have a lot of scenes in here even though they are an integral part to the story.The film is nicely photographed, too, and I don't mean just the Austrian Alps.I did think there were too many songs in here, something of them done twice. That's too much. Maybe that's what made me think two viewings were enough. (I'm not big into musicals.) On my second viewing, for some reason, I found the movie too boring in too many spots, which means a number of them since it's almost three hours long in total. It was slow-starting and I just couldn't get into it. I am glad at least I could enjoy this once.","
            8/10
            "
"stewartb-21209","7 October 2023","When it comes to timeless classics, few films have left as indelible a mark on the world of cinema as ""The Sound of Music."" Released in 1965, this musical masterpiece directed by Robert Wise and starring Julie Andrews and Christopher Plummer has enchanted generations with its captivating story, memorable songs, and stunning Austrian landscapes. However, even the most beloved classics can be subject to scrutiny, and in this review, we will explore the notion that ""The Sound of Music"" could potentially be better, examining its strengths, weaknesses, and the possibilities for revitalizing this cherished cinematic gem.Set against the backdrop of the beautiful Austrian Alps, ""The Sound of Music"" tells the heartwarming tale of Maria (Julie Andrews), a spirited young nun who is sent to be the governess for the seven von Trapp children, widowed Captain Georg von Trapp (Christopher Plummer)'s offspring. The film is a captivating blend of romance, music, and drama, as Maria's free-spirited nature clashes with the Captain's stern demeanor, while they both grapple with their growing affection for one another amidst the looming threat of the Nazi regime.One of the film's undoubted strengths is its memorable music, composed by Richard Rodgers with lyrics by Oscar Hammerstein II. From the iconic opening number, ""The Sound of Music,"" to the touching ""Edelweiss"" and the lively ""Do-Re-Mi,"" the soundtrack is a symphony of melodies that have become a part of our cultural fabric. Julie Andrews' soaring soprano voice and the children's harmonious choruses create moments of sheer auditory bliss that are hard to rival. The musical numbers elevate the film and provide it with a timeless quality that continues to draw audiences to this day.The cast of ""The Sound of Music"" is another asset that has stood the test of time. Julie Andrews is luminous as Maria, exuding warmth and charisma, while Christopher Plummer brings depth and vulnerability to the stoic Captain von Trapp. The chemistry between the two leads is palpable, and their love story remains one of cinema's most enduring romances. The von Trapp children, played by a talented ensemble of young actors, add charm and innocence to the narrative, making their journey from discipline to joy all the more endearing.The film's breathtaking cinematography also deserves acclaim. Robert Wise and his team expertly capture the stunning Austrian landscapes, with sweeping shots of lush green hills, crystal-clear lakes, and majestic mountains. The visuals serve as a visual symphony that complements the musical one, immersing the audience in the story's picturesque world. The contrast between the natural beauty of the surroundings and the encroaching threat of Nazi occupation heightens the film's tension and emotional impact.However, despite its many strengths, ""The Sound of Music"" is not without its flaws, and it is these areas that warrant a critical reevaluation.First and foremost, the film's pacing can be a bit uneven. While the musical numbers are undoubtedly the film's highlights, the transitions between these musical sequences and the dramatic moments can feel abrupt and disjointed. The film's nearly three-hour runtime occasionally drags, and some scenes could benefit from tighter editing to maintain a more consistent flow.Another aspect that merits reconsideration is the treatment of certain characters. The portrayal of the von Trapp family's housekeeper, Frau Schmidt, and the nuns at the abbey where Maria resides can be seen as somewhat one-dimensional and stereotypical. These characters, while important to the story, are not given the same depth and development as the main characters, leaving them feeling like caricatures rather than fully realized individuals.Furthermore, the film's depiction of the Nazi threat, while undoubtedly a central element of the story, may come across as somewhat sanitized to modern audiences. Given the gravity of the historical context, ""The Sound of Music"" could have delved deeper into the political and moral complexities of the era. While the film does not shy away from the looming danger, a more nuanced exploration of the characters' choices and dilemmas in the face of Nazism could have added depth to the narrative.In addition, some viewers may find fault with the film's idealized portrayal of the von Trapp family's escape from the Nazis. The daring flight over the mountains is undoubtedly a gripping climax, but it also carries a sense of adventure that borders on the fantastical. A more realistic portrayal of the dangers and challenges faced by those fleeing the Nazi regime could have made the story even more impactful.So, how could ""The Sound of Music"" be improved? One approach could involve reimagining the film as a limited series, allowing for a more expansive exploration of its characters and historical context. This format would provide the opportunity to delve deeper into the backgrounds and motivations of characters like Captain von Trapp and Maria, as well as to address the broader political landscape of Austria in the late 1930s.A longer format would also allow for a more gradual development of the romance between Maria and the Captain, giving their relationship a more authentic and nuanced feel. It could also provide the space to explore the emotional impact of their choices on the von Trapp children and the other characters in the story.In terms of pacing, a series format would alleviate the need to compress the narrative into a three-hour film, allowing for a more natural progression of the story and character arcs. It would also provide an opportunity to delve into the lives and experiences of characters like Frau Schmidt and the nuns, giving them the depth and dimension they deserve.In conclusion, ""The Sound of Music"" is undeniably a cinematic classic that has earned its place in the hearts of audiences worldwide. Its timeless music, enchanting performances, and stunning visuals continue to captivate new generations. However, a critical reevaluation reveals areas where the film could be improved, particularly in terms of pacing, character development, and historical context.One possible approach to revitalizing this beloved classic is to reimagine it as a limited series, allowing for a more in-depth exploration of its characters and historical backdrop. While ""The Sound of Music"" may never be perfect in the eyes of every viewer, it remains a testament to the enduring power of storytelling and the magic of cinema.","
            8/10
            "
"hennystruijk","19 December 2018","Cinematography, scenery, music, acting, story-how perfect can you get?? A film which is timeless!!","
            10/10
            "
"Blueghost","26 November 2012","I have a confession to make. I helped torpedo this film's rep in the late 90s on a couple of other BBSes in the late 90s by making fun of it in a light hearted sort of way. After that I remember every one getting on the band wagon and stating how silly they thought the movie was. My poking-fun had ""gone viral"" so to speak. Well, I won't say what I did, but it was one of the last major cultural influences my posts would have for a very long time. Now that the net is a bit more democratized I don't have to worry about my words hitting major network outlets like they used to. Fortunately ""The Sound of Music"" was resilient enough to endure a little ridicule.But I digress. To the film.This is essentially a musical remake of a German film entitled ""The Family Von Trapp"", which tells the same story with less music and more drama. The Rogers and Hammerstein version was another Hollywood take on Nazi Germany, but keeps the fair light as it is understood when the deplorable political situation was in Germany, ergo the focus is on the Von Trapps and their escapade to form into a family and leave Austria which is under the German sphere of influence.I've always loved this film as a film. I'm a guy who's comfortable enough with his masculinity to say that I liked the song and dance numbers in this film, and have always done so. So, when I ""paid homage"" to the songs in this film in the late 90s, I wasn't trying to ridicule the film, nor create the social tidal wave of ""that musical movie is silly and stupid"" (which, again thankfully retreated into obscurity), but I was honestly trying to just use some well know references in the film in other forums. I think the songs, the story, and just over all production values are first class. And one could expect no less from one of Hollywood's first class directors, Robert Wise. The man who brought us ""West Side Story"", ""Run Silent, Run Deep"", ""The Desert Rats"" and ""The Day the Earth Stood Still"" to name but a few of his landmark films.Julie Andrews gives us a free spirited novice who is trying desperately to become a nun by showing her devotion to what she loves most about living; the great outdoors and the music that it inspires within her. Christopher Plummer is in his prime when he portrays Captain Von Trapp, formerly of the Austrian Navy, and we can see his serious side as an actor come forth, along with an underscoring of tenderness.The supporting cast all do their parts to help sustain and suspend both the film's reality and the reality we are trying to escape when we watch the ""Sound of Music"". No one misses a cue here in terms of performance, and performances carry this film from frame one.Technical notes; on the DVD documentary it is mentioned that Captain Von Trapp did not like the Nazi regime for a variety of reasons, but this is only every touched on in one dramatic scene, and the emotional thrust of the captain's position is given, but we are not privy to the more real and pragmatic reasons of why and what makes him and us not like the Nazis in the first place. But, the film works regardless, because it is a musical and not a political diatribe. The cinematography is basic, but also breathtaking, particularly in the opening sequences. We are given some very inviting panoramic vistas of settled regions within the Alps-incredible stuff. The musical numbers are well crafted and help suspend reality outside the film to make the fantasy we are watching more inviting and enjoyable. If I had one critique, it's the same critique that I have with all films prior to 1970; studio rear-screen projection car shots. I remember the hack tour guide at Universal telling us how ""realisitic"" this process was when shooting a scene that required the actors/characters be inside a moving vehicle. My reaction then is as it is now; give me a break. If you need characters in a car, then put them in a car and have a grip truck tow them with a camera mounted on the back, or mount a camera on the car itself, and let the actors drive for goodness sake.Otherwise the film is marvelous. If you're in the mood for some light entertainment, something with familial appeal, that has some seriousness to it, but is not weighed down by political overtones, then give ""The Sound of Music"" a chance.Until then; so long, fare well, alveterzane, good bye.","
            10/10
            "
"AngelHonesty","1 January 2021","No matter how much time passes this will always be one of the greats, they don't make films like this anymore unfortunately. In everyway the film hit its mark and exceled. The acting felt extremely genuine as Julie Andrews spirit and energy brought the movie to life. The music was catchy and uplifting making you want to sing to it. The filmography was spectacular with the mountain and castle scenes taking you're breathe away with its beauty. The lines were witty and well thought out, bringing a dry humor to the film. I loved how it slowly showed how Maria won the hearts of the kids, letting them be kids. Not over rushed or over done, the romantic story of Marie and the Captain was slowly and perfectly done with witty lines as Maria stood up to him without over doing it. But even so her not realizing that she was falling in love with him or the kids was the best part. Everything about the film was done so smoothly and perfectly giving you a quality picture for the entire family to enjoy.","
            9/10
            "
"jmmustchin","29 November 2018","When I first saw The Sound of Music as a kid, I loved it. Then I watched a documentary about Marie Von Trapp's real life, and realised that the movie was nothing like reality. My opinion of the film dropped considerably. Then, a month or two ago, I sat down and watched the movie without prejudice, without comparing it to real life, just considering it purely as a movie.I love it! It may not be close to real life, but it's quite enjoyable. Julie Andrews - a year after her breakthrough it Mary Poppins - stars as Marie, a nun who doesn't fit in at the convent, and who is assigned as a governess for 7 children - who don't want a governess. The children and Marie bond, and romance blossoms between Marie and the children's hard father, Captain von Trapp (Christopher Plummer). However, the Nazis are on the rise.It's quite fun to watch, with lots of fun songs, and a nice story. I now quite enjoy it.","
            10/10
            "
"MovieAddict2016","7 March 2003","The Sound of MusicJulie Andrews stars in the film that set a course for future musicals and dramas.`The Sound of Music.'We all know the story. Julie Andrews plays a Catholic nun who becomes a nanny for Christopher Plummer's millions upon millions of children (not literally) in Austria. After a while she falls in love with Plummer's character. They sing. The children sing. We all sing for ice cream  err, I meannever mind.Anyway, that's how the story goes. Interesting to note that three whole hours revolve around just that. But it is also interesting to note that the film is incredibly good.Julie Andrews plays her character like it is she. She completely envelops her character. The role of Christopher Plummer turns out to be one of his only good performances.For people that do not know, Plummer calls the film `The Sound of Mucus.' He hates it. It's all because people remembered him for it, and he could probably never get any good jobs in film afterwards. So, of course, he purposely chose perverted roles or co-star roles. Shame on him. He should learn to live with the fact that this movie made him  he wouldn't even be able to get `and Christopher Plummer as ____' roles.My only complaint about this film is that the children can't sing worth a darn. Every time they start to sing my ears go numb. They are miserably off tune. They also can't dance.I sometimes wonder if Kurt Russell and Richard Dreyfuss, both of whom tried out for the roles of the children, would have been better I wonderwonderwonderDREYFUSS: A doe. A deer. A femaleBOB?! BOB (Bill Murray): Dr. Marvin?! DREYFUSS: Don't you see? HE'S NEVER GONE! Even when I'M TEN YEARS OLD!!! BOB: Is this some kind of radical, new therapy? DREYFUSS: You see?!Okay. Maybe not. Stillhe couldn't have done much worse than the kids in this movie.The cinematography is another thing worth noting about this film. It might not have been filmed in Austria, but I sure can't tell the difference.And also worth mentioning is the fact that `The hills are alive with the sound of music!' scene has spawned off countless rip-offs, spoofs and goofs. In fact, I was just watching `European Vacation' about a week ago, and they had a scene where Chevy Chase is singing, `The hills are alive with the sound of Griswald!' One of many countless spoofs on the scene.All in all, `The Sound of Music' is one of the most cherished and remembered films. Ever. Definitely worth seeing.It's a great musical, and a surprisingly entertaining one, too.5/5 stars -John Ulmer","
            9/10
            "
"Hitchcoc","9 March 2006","This was probably ""the"" first blockbuster of my movie viewing period. I remember at the Academy Theater in downtown Minneapolis, it was the only movie that showed for over a year. People would come back to the small town I lived in and rave about. Because I was a kid with little money and no chance to tool around the big city, I didn't get to see it until it finished its initial run and made it out into the hinterlands. It was breathtaking on wide screen. That opening scene is really impressive. Everybody knows every song. Julie Andrews has always defined perkiness and energy and she carries it off magnificently. There is something missing somewhere. Despite all the great songs, the threat that was Naziism never quite comes through. They are there and they are the worst of the worst, but we never quite feel their power. Even the scene at the Abbey is a little hokey. Watching ""Cabaret"" which is certainly a totally different take, you see what these monsters could be. It is a musical with a little more depth, though not as mainstream. Still, how can you pass on the wonderful songs, the awesome production numbers, the visions of Austria, parading before us. It's a really good movie. I never quite got to the ""great"" part.","
            8/10
            "
"thesar-2","2 April 2014","The Sound of Music was my choice this year to replace the boring super bowl game.Every year I pick one movie (or sometimes a couple) to watch while everyone else on planet Earth watches the super bowl. I thought, after previously buying this on BluRay and having it for some time without having watched it on BluRay, I thought it just perfect for that Sunday, February 2nd. (Oh, and in case you were wondering, my other yearly tradition was fulfilled earlier in the day when I watched Groundhog Day on BluRay.)Despite my intentions, i.e. replacing the ""manly man"" sports programme with a musical, this movie was an absolute JOY to watch. Every second, every frame, every scene, every songfrom beginning to end had be on the edge of my seat. (And yeah, I did sing out loud the songs.) Now, this is only my second time ever seeing this and I'll get into my first time many, many years ago later. So, it was almost like me seeing it for the first time, again.It did help that the BluRay transfer was nothing short of a miracle. It made it look pristine, brand new and possibly even better than its initial release nearly 50 years ago. (I say possibly since I wasn't around for its first run.) Every inch of the screen (and mind you, I don't even have a TV that can give me the best BluRay offers – 720dpi) was immaculate.But, then again, so was the movie. I am not one to look for flaws in this movie, but an hour in, I had to pause myself and think: this movie has no flaws. Everything worked. To put it in 2014 terms: Everything *was* awesome.That said, I will say this, despite me granting this 5/5 stars (or 10/10 on IMDb's scale) and calling it nothing short of a masterpiece, I guess there was one tiny bit where it slowed down, towards the end, when it got serious. It had to, so it's not necessarily a flaw, per se, but it also didn't necessarily mesh with the previous nearly 3 hours.Honestly, it pains me to say one word against this fine piece of art. It was so magical, so wonderful, even the thoughts going through my head as I write this are filled with joy. I loved this movie. The music, the acting, the surprises and the humor – and amazingly, there was a lot more than you would expect, especially jokes that hold up today.If you haven't heard the story by now, it was a story of a nun that didn't belong until she was assigned the status of governess of seven children of a widowed father pre-WWII in Austria. There, she warms their hearts, unfreezes the father's and discovers herself. We're just blessed to go along with her journey.I hope you've seen this movie before. If you have, see it again. If you haven't, you must see it. Above all else, to either group of individuals, go out and buy a BluRay player (assuming you haven't already) and then buy this movie. Even cold. Buy it on BluRay and relish in the beauty and wonder of The Sound of Music.* * * Final thoughts: I was born 9 years after this movie's release. Hard for me to believe that as I now think about it. I grew up, or at least into mid-teens, listening or hearing the songs from the soundtrack which I loved. I didn't necessarily associate the songs from the movie, untilI cannot remember when, but our local movie theatre chain here in Phoenix, AZ, Harkins, played this movie for twenty-five cents as some kind of anniversary of the movie theatre chain. (Prices from when both the movie and chain opened.) I thought: well, I've never seen it, it's considered a masterpiece and why not view it on the big screen for the first time?Almost immediately in the movie, during the opening credits, they play an instrumental medley of multiple of the movie's songs. I sat up instantly thinking ""Oh! I know that song! I didn't know it was in this!"" and repeated that thought a couple more times. It was then I was thoroughly excited to see the rest of the movie.While the movie, songs, etc, didn't disappoint, the print did. It was an original print filled with scratches, a pink tint – many discolored scenes and cuts. There was an unintentionally laugh out loud scene for me when Julie Andrews was on one side of the room and suddenly the movie jumped to her on the other side. I remember thinking: ""I didn't know they could teleport way back then!""I gave the movie the strong benefit of the doubt (of the original print in the projection booth.) I really did like it a lot.Fast-forward maaaybeee two decades to two months ago today. I watched it for the second time. I don't want to say it was the perfect quality of the BluRay disc, but I fell in deep love with this movie more than I can express in these words above.The gorgeous disc did help, that is. And not every BluRay comes out half as good as this one did.So, please, if you're even remotely interested in this, or want to reclaim that initial feeling you got from your childhood seeing this, BUY THIS ON BLURAY. You will not regret it.","
            10/10
            "
