"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"gsygsy","17 February 2014","This is a very fine movie in many ways, most of which were rightly recognised on its release. It is marred, though, by a script (possibly accurately reproducing the tone of the source novel, which I've not read) which has an overly simplistic approach to its characters, in particular to its protagonist McMurphy and his nemesis Nurse Ratched. McMurphy is our typical anti-hero, held up for our approval in spite of being an unrepentant apologist for grim offences; whilst Nurse Ratched is shown no mercy (and therefore given no depth) by the authors. This could have made for a two-dimensional movie. Fortunately the actors reached way beyond the binary world they were presented with and infused their characters with, in Nicholson's case, roguish charm and, in Louise Fletcher's case, inner complexity. They are both magnificent and richly deserved every award they won for their performances.They are superbly supported by a remarkable crew of scene-stealers - Danny Devito, Sydney Lassick, Scatman Carruthers, Christopher Lloyd, William Redfield, Will Sampson - and by a quietly effective, apparently one-off performance by Lan Fendors as Ratched's assistant nurse.The polarities of the film - conformism/individualism, control/freedom - are eternally important themes in our lives. In Milos Forman the film had a director who completely understood the significance of the material, crafting a film of real power with his DOP Haskell Wexler. But to me its message is weakened by the way its women - with the exception of Ms Fendors' taciturn nurse - are polarised as either dragons or whores. I've read that before Ms Fletcher was offered the role of Nurse Ratched, a number of actresses had turned it down because of the script was so misogynistic. This demonstrates why Ms Fletcher's achievement is so great: she carefully sidestepped the dragon the script offered up, instead creating someone altogether more difficult to write off in such simple terms. It is an outstanding performance, and remains the best reason to revisit this film.","
            9/10
            "
"lagudafuad","13 October 2012","A tragedy drama that makes you look forward to what Jack is going to do next.I remember the feeling I had the first time I watched this movie over 10 years ago, the feeling was mutual watching it again in 2012.The movie is based on the 1962 novel One Flew Over the Cuckoo's Nest by Ken Kesey and it was shot at Oregon State Hospital in Salem, Oregon, which was also the setting of the novel.The director Milo Forman made sure that you get to feel a sort of attachment with the characters so you share their feelings of joy, sadness, remorse and loss at various times in the movie.The movie is blessed with some nice classic actors like Jack Nicholson, Brad Dourif, Christopher Lloyd and Danny DeVito just to mention a few.The movie focuses on the free spirited Randle P. McMurphy (Jack Nicholson) who is sent for evaluation at a mental hospital.Upon getting there Randle had an idea that he was to do time, not knowing that he was there till the doctors say he is free to go.He made friends with some of the patients in the institution like mama's boy Billy (Brad Dourif) and silent Native American Bromden (Will Sampson) who all thought was deaf and dumb and whom he called Chief.The psyche ward is handled by Nurse Ratched (Louise Fletcher), who is seen more like the antagonist in this flick.McMurphy was an instigator of unruly behaviour from breaking him and his fellow patients out from the hospital to go on a boat trip and to a night party at the hospital which led to a tragedy.The movie did have a message, live free, be happy don't allow yourself to be tied down by anyone or anything or let either stand in the way of your happiness.Two of Milo Forman films, One Flew Over the Cuckoo's Nest (1975) and Amadeus (1984), both gained him an Academy Award for Best Director.The movie was the second to win all five major Academy Awards which were Best Picture, Best Actor in Lead Role, Best Actress in Lead Role, Best Director, and Best Screenplay, an accomplishment not repeated until 1991 by The Silence of the Lambs.The thing about the movie that gets to me most has always been the ending, tragedy never sits well with me sometimes especially in the case of this movie.Well if you haven't had a dose of this movie, then you need to.www.lagsreviews.com","
            7/10
            "
"alehaf-38127","15 January 2024","Milos Forman's 'One Flew Over The Cuckoo's Nest' is an extraordinary film as for what it can make off of mostly one setting, finished off with a sad but great and meaningful ending. This film is about people, whether they're mentally ill or not.One Flew Over The Cuckoo's Nest is about a convict who fakes being mentally ill in order to get himself out of prison labour. He tries to make the best out of his time in a mental health hospital/asylum as he deals with an obnoxious nurse.This movie is about individuality, making the best out of what you have, escapism, explores the mind and it's way of working and thinking, the movie explores numerous themes as for it's mental exploration throughout characters and actions.Milos Forman did a brilliant job on this film, his camerawork to create diversity between each character, his presentation of characters struggles, tragedies, etc. It is all very delicately but messily done. Keep in mind, when I say messily, I mean it as a good thing, no perfect film is actually perfect as the perfect film has flaws which it uses to only make it more unique, diverse, and better. Forman's directing is really special in this film, the way he can work with such a diverse bunch of characters/casting is so incredible and needs to be seen to be believed. The way Forman reveals or presents parts of the script is great too.The screenplay is only incredible, it's way of characters and adaptation from the book is some amazing craftsmanship. To create the character development through each character from its experiences and more. It's reveals, it's tragedies, it's actions, all are so very unique, the entire situation from the start has its own share of spectacularity to it.It's so easy to say such things about any aspects of any film, calling it spectacular, unique, and whatnot. Film reviews such as this one will only work if we're able to call out or name what makes these films what they are. I call Formans work on this film great, but what about it is great? The camerawork, for example? Sure, so what is it about the camerawork that makes it such a great factor to be listed in the review. This is where most reviewers stop, now sure you can say you don't want to spoil it but I think that's a terrible excuse. To further expand, Forman's camerawork on the film is great but it tells the mental state of each character, whether they're scared, sad, mentally ill, or sane. In most of the therapy session scenes, these methods are used for close ups or medium close ups for each character which I noticed and thought was very well done. To continue my rant, I will begin actually analyzing parts of these films that I review for my own good, if I do this, maybe I'll pick up on these methods or whatever you want to call them and use them when making a film or script myself.The cinematography of the film is nothing out of this world, as someone who enjoys cinematography as an aspect of any film, when I don't see something outstanding or super meaningful in a films cinematography, I don't really see it as much which is my problem. OFOTCN cinematography might be outstanding but I wouldn't know as for my lack of knowledge on the subject. Maybe a further focus on the lighting of a film or whatever will do me better as for the analyzation of its cinematography.Those this film is about people, characters, finding themselves in a way, it helps you find yourself, it has helped me find a new direction in these reviews or film overall.OFOTCN definitely, one million percent, deserves a watch, and I'll be rewatching again someday too, and again. Because for what I know, this film helps me as much as McMurphy helped his 'inmates' find a part of themselves once again.","
            5/10
            "
"matthewr60","7 July 2000","This movie is directed by one of my favorite directors, Milos Forman. When I saw it, I expected it to be a great film.  Indeed, throughout most of the film, there was a strong theme being presented, and the film was well-made. At the end however, I expected there to be a great conclusion or a big pay-off.  But really, it kind of turned out to be an ""Of Mice and Men"" kind of story where two guys dream of going far away and living good lives. This did not really fit in with the movie.  However, another part of the conclusion was good where the main idea of the movie was strongly portrayed. I won't say what it is because I don't want to give any thing away, but it involves someone other than the main character dying.  So, I would say that the movie is good, but not great.  It does not measure up to Milos Forman's other films like Amadeus, Man on the Moon, and Hair.","
            10/10
            "
"bbbaldie","8 September 2003","The movie ended darkly, with nurse Ratched firmly back in charge. Kesey's book showed that Randall's standing up to the evil woman was contagious, with the surviving loonies telling her to shove off. Why change the whole point of the story? 5 stars for great acting.","
            10/10
            "
"emperor_bender","24 February 2008","This is a very unforgettable movie. THe story of some mental patients at in institution in the 50's. Sounds awfully simple, but let me tell you it is much more than that. Jack Nicholson gives what I consider his best performance ever as Randle Patrick McMurphy, the most rebellious, independent thinking patient ever seen. All of the characters were excellent and unforgettable, and wonderfully played. Not a single actor can be called out for any flaws. The whole movie you root for McMurphy to defeat Nurse Ratched, and in many parts he succeeds and further annoys her. Danny DeVito gives the high point of his career here also, before falling down the acting chain into lame comedies and dramas and whatnot. Brad Dourif gives his least evil performance I have ever seen as the young Billy Bibbit. Everything about this movie was great, no remake can ever compete with this cinematic art (and I never use terms like that unless I feel its 100% true). I give this a 10/10 and if you were smart, you'd watch this.","
            9/10
            "
"EthanBJones_03","1 March 2017","Directed By: Milos FormanStarring: Jack Nicholson, Louise Fletcher and Danny DeVitoOverall: This movie is a masterpiece and is very possible Nicholson's best.Good:1. Outstanding acting from everyone. Jack Nicholson is phenomenal as Randie McMurphy. Louise Fletcher is awesome as Nurse Ratched. Every single actor who portrayed a mental patient was also mind blowing. 2. Amazing dialogue3. Pretty decent cinematography4. A great and emotional story5. Genius ending6. The lack of music makes an eerie and amazing atmosphere.Bad:1. A few dodgy editing decisions I didn't like but aside from that I think it's nigh perfect.10/10","
            1/10
            "
"Marc_Israel_365","26 April 2013","The celebrated book is transformed on screen as Jack Nicholson introduced the common man to R. P. MacMurphy, the wildly excitable convict sent to a psychiatric ward for evaluation. We experience a mental institution through his experience as well as the thin veil of mental illness itself. Witness the horror of institutionalization emasculated by Nurse Ratchet, calmly justified through Louise Fletcher. Mac shares his gusto of live as best that he can, but you always have the gut feeling that it's a losing cause. Many a film in this time period were not meant to appease but to enlighten. Cuckoo's Nest remains a tough watch, but like many of that genre of film, well worth the time and empathy.","
            10/10
            "
"Angry_Arguer","19 March 2004","I am kicking myself for being so unobservant.  Films, books, and plays are three different art forms and 'Cuckoo's Nest' has the (mis)fortune of existing in all three stages.  None are good examples of their respective forms.Books are plot-driven, requiring the right mix of story with dialog. Actually, dialog isn't necessary to make a popular book as Tom Clancy and John Grisham have demonstrated.Films are visually-driven.  When a film relies too much on the mechanics of books, they fail.  Why have the Clancy and Grisham adaptations faded so quickly?  Because the directors start with a story and then try to visualize it as best as they can while cutting out the guts of the book (the plot)...probably why the #1 comment is ""the book was better"".  Thus a good film, in the visual sense, needs little dialog and even bad dialog can work. Ang Lee, Ridley Scott, and Stanley Kubrick proved that.  These three start with visuals then use plot as an excuse for the vision, that's how they get away with clichés.Plays are entirely dialog-driven, requiring mastery of language to create and perform.  What works in books and films can fail because we take out the scene imagination of the audience in exchange for verbal imagination.  The two don't mix.Well, 'Cuckoo's Nest' (book, play, and film) is nothing unique.  Remember that Kesey wrote his book after Heller's 'Catch-22' and the film adaptation likewise followed Nichols' better attempt.  We can see that if Heller hadn't succeeded this would never have been made.  No one would have been interested in another examination of insanity, but this doesn't even have the clever manipulation of either the narrator or language.In this particular case, the failure falls on Forman.  Dialog and acting are pointless in this medium, especially Nicholson since his ""method acting"" here is no different than the Joker.  Another problem is the emotionless images.  This isn't the calculated coldness of Kubrick, just sloppy filmmaking.  Perhaps this should not have been attempted at all...My advice, compare this to that year's 'Barry Lyndon' to understand when adaptations take advantage of the different mediums.  The problem with America is that we make everyone verbally literate and then expect them to go to movies with the same mentality.  If we raise future generations to be visually literate then this movie would disappear.  That's our dilemma: Hollywood vs. Education.Final Analysis = = Cinematic Dud","
            9/10
            "
"Stampsfightclub","20 January 2009","Randall McMurphy (Nicholson) serves time in a mental hospital where he encourages the residents to fight against Nurse Ratched and enjoy themselves.If there is one film in the history of cinema that will stun you into silence with a delicate ease and demand a hard fought battle against tears then this is it.Made over 30 years ago, this picture has not lost any significance in its depiction of the 'system'. Not many films have shown us what a mental hospital is truly like. The tough scenes from Terminator 2: Judgement Day and Changeling have us gasping but this representation shows us a true heartbreaking dramatic struggle of right and wrong for patients and the treatment in which they receive. The rules to maintain the peace are justified through strictness and a lack of activity for new opportunities.Enter Randall McMurphy, a man who wants to bring the outside world into the safely maintained hospital. Nicholson's Oscar turn as central character McMurphy shakes the plot up and gives a stunning feeling of freedom to a place confined by rules. So convincing is the Easy Rider that you feel he has the potential to set you free.The supporting cast couldn't be more impressive. Fletcher, De Vito, Lloyd, Sampson and an unforgettable debut performance from Brad Dourif as Billy. One of the finest collections of actors ever cast.Portrayals aside this is all about the concept of freedom in a place which wouldn't allow it, a fight against all odds. This is not like a romantic drama where the guy has to fight against his mistakes to win the girl, this is about a battle. A long fought battle of emotions that brings the best and worst out of people that will scar the contestants for life. The strong concept of freedom is juxtaposed against ideologies of suicide, punishment, sex, loyalty and professionalism, making a highly dramatic story, an important watch, which isn't for the fainthearted.The setting for this 1975 picture gives the story a dark image, even though it appears white and pleasant.Winner of 5 Oscars, One flew over the cuckoo's nest raises important issues about the system and people's well being and with stand out performances it is one of the most important films you will see for a long time.","
            10/10
            "
"poe-48833","11 January 2016","Here in ""No Care"" North Carolina, what we find in ONE FLEW OVER THE CUCKOO'S NEST seems almost quaint. Let's say you were feeling a tad suicidal after a serious operation about ten years ago. What would happen is this: you'd find yourself shackled to a chair in a ""mental health facility."" The following day, you'd be driven to another city, where you'd find yourself in a run-down building in the worst part of town. In the bathroom, you'd find the floor and walls literally covered with blood. Some of your fellow inmates would be controlled via ""chemical restraints."" They'd walk around like something out of a George A. Romero movie, drooling and staring sightlessly at you. If you could get to sleep at night (because of all the snoring), you might find yourself awakened by an old man standing over you, cursing you for no reason at the top of his lungs (which he would do once too often and end up being beaten so badly by the brutal, hulking staff members that he literally wouldn't be able to sit in a chair); or find yourself flat on your back, the stitches from your heart surgery just a few days old, lifting your feet to try to fend off a pair of combatants coming your way (they would stop just short of where you lay, but would tower over you until they resolved their ""issue""); or find yourself mere moments from defending- very possibly to the death- a nurse attempting to give out the daily ""meds"" to a psychotic patient actually seven feet tall... In the end, they would give the patient a bus ticket and put them on a bus to any other city in the country they wanted to go to. That facility, I've been told, has been closed for the better part of a decade. Nowadays, if you're extremely lucky, you can talk to a therapist in another city on a television screen once every two to six months for thirty minutes. The solution to the problem of mental health care in this state has been to outsource everything to the Prison Industrial Complex. And Electroshock Therapy IS still used these days. At least HERE, in ""No Care"" North Carolina.","
            6/10
            "
"glgioia","10 November 2002","There aren't many films that can hold their pop after the passing years go to work on them. This film does. Its just as powerful and fresh as when it was released. In terms of achievement, the movies of the 70s were kind of a garbage dump compared to other decades, so this one really sticks out. As for the performances, its become hard to separate Nicholson from this role, almost as if the character played him. Just like Rhett Butler and Stanley Kowalksi did for Gable and Brando. Magically happens sometimes. Kesey's story too is one of the few great novels of the last century. Director Forman gives a clinic on how to successfully make the transition, what to change and what to include. Material changes are made in execution. For example, the book is told completely through the eyes of the Chief, and the movie does an excellent job of going about it differently, but effectively. The irony of the book is of course, that the narrator (Chief) is the one bona fide lunatic in the ward. This is isnt so apparent in the film, but its not important. The performances by Lloyd, DeVito, Billy Bibbitt are just incredible. One odd bit is giving the Best Actress Oscar to Nurse Wratched. She doesn't do much, just stares straight ahead like a blind person most of the time, so she must have just rode the crest of the film's success. In fact, if you see any of her subsequent work, I think you will agree with me. This film deserves a place in everyone's top 10 list.","
            7/10
            "
"ianwestray","27 March 2000","I found this film to be quite heavy-handed. Even Jack Nicholson's edgy free spirit routine didn't convince me much.The portrayal of Nurse Ratched in particular is extremely disappointing; giving the character some depth, any glimmering of conscience or conflicted motive, might have redeemed the film. As it is she's little better than an extremely well-performed Disney villain, malevolent and rigid to the end. I can check out The Little Mermaid if I want that.If you want to feel oppressed by inherently corrupt authority figures, here's your movie. If you expected something that presents you with a moral dilemma, you'll come away disappointed. In particular, anyone who's read the book will have the sensation that it's been stomped flat in the process of being adapted for the screen.","
            8/10
            "
"Pjtaylor-96-138044","19 March 2018","This eclectic tale of a sane man pretending to be 'insane' in order to gain a lighter sentence manages to make a few poignant commentaries on society, freedom and acceptance while also maintaining a dark core story that isn't afraid to be bleak but also isn't afraid to be fun. 'One Flew Over The Cuckoo's Nest (1975)' keeps a lighthearted and free-spirited tonality that allows for the more pessimistic points to have extra punch whilst never spoiling its overall 'live free' message. The fact that it is so free-flowing can sometimes lead to a lax pacing, however, and the increasingly tiresome escapades of the protagonist can become a little, well, tiresome after a while. The film ends up as an affecting and memorable experience, though, one that highlights the 'odd' in 'oddball' but makes it work wholesale with an amazing central performance from Nicholson alongside some surprisingly super supporting performances - including a few familiar faces, too. 7/10","
            8/10
            "
"jackasstrange","1 November 2013","That's what i call a masterpiece. Everything looks perfect. The Acting is nothing less than phenomenal with the lead of the great Jack Nicholson, with also also a lot of good performances coming from the supporting roles. Everybody did his best.The script is, as well, flawless. It's extremely well-written; A great adaptation, regardless of the quality of the book(which i believe it's great) It brings a lot of discussion about human being condition x Institutions, like for example, freedom, fear, repression, rage, sadness. It's easy to see very severe critics against institutions which supposedly tries/controls everyone's willings and actions. Then, we have then these two main characters, whose personalities reflects well the result of the institutional oppressive control:'The Chief' is the man which don't accept what is imposed to him, however he don't has any courage to do the change. He prefers to play the deaf and mute instead.McMurphy is the man which questions everything; the man which the institution don't wants. He is a potential bomb. He is the only one which can make the change. The only one with courage. He fights. The 'real' great man, according to Chief.Of course, there is all the others super interesting supporting characters, like, for example, the man which does not want change,and the one which don't care for nothing,and etc etc etc. But this is for another talk.And yes, the end can be disappointing for some people, generally those which had high hopes for McMurphy. But i must say: In no other way the story would be better told. He finished the film with the picture he deserved, for sure.And in the end, we received just what is guaranteed since the first ten minutes: a great film. 9.7/10","
            10/10
            "
"Shilo_R_A","12 December 2023","Milos Forman is a very famous and well-respected director. He has made several films that are regarded as classics, and some of his movies are amongst the films that have taken the highest number of academy awards ever. I've only watched two of his movies before this one, and quite ironically, it's hard to imagine two films (from those that I've reviewed), by the same director, with such an immense gap of quality between them. I'm talking about Amadeus, which is one of my favorite films ever (layered, well-paced, beautiful and full of interesting motifs) and Hair, which is...not. Hair is a movie that's pretty full of itself, thinking that it has a lot of charm while it actually has very little of it, and just generally has little to no substance besides the fun soundtrack. Too over-the-top and flat.So yeah, I didn't really know what to expect here, despite knowing how this movie is one of the only three to ever win all the big 5 academy awards. I think I was cautiously excited to watch, but unfortunately, again, I was disappointed.One Flew Over the Cuckoo's Nest is a 1975 film, which was adapted from a critically-acclaimed book by the same name. The plot follows R. P McMurphy (Jack Nicholson), a guy who's just arrived to a state mental hospital. McMurhphy, always chaotic and absolutely hates being told what to do, tries to get the ward to rebel against the strict Nurse Ratched, who's in charge there. This is the conflict in the heart of the film - authority and order versus freedom and, maybe, chaos.Let's start off with some of the things that I like about this movie: the cast is very, very solid. I feel like a wide arrange of actors are used here in a simple, yet effective, way (and this is maybe a compliment to the plot of the film as well): there is a wide cast of characters in the ward, each with its own mental issues, and all of them are portrayed really well by the actors. Taber (Christopher Lloyd) is violent, cynical and loves to pick a fight, Cheswick (Sydneny Lassick) is childish, clingy and very emotional, Martini (Danny DeVito) is almost floating on a cloud somewhere, always playing games in the wrongest way possible, smiling to himself. I could go on - they're all simple characters, but each has its own bits and gags, and I find it enjoyable. Entertaining, one might say. I like the bonds that are made between them and McMurphy, and I also enjoy the interactions they have with one another.I also generally like the cinematography. There are few shots that are really memorable to me but they're there, and things are generally well-shot and well-composed, and even though I can't say it has tons of uniqueness/ personality visually it's still pretty good.That being said, I think that it's time to address the biggest issue I'm having with this movie, funny as it may sound: it's just not that interesting. I mean, I wasn't bored for most of the runtime, but I also know that throughout most of this movie I could just stop watching and I probably wouldn't have had a desire to know what happens next. I didn't suffer while watching, but it wasn't gripping, wasn't moving. I can point out some scenes that I think are pretty good, like the party aftermath scene or the ""they just worked on him"" scene. But again, the actually GOOD material here is scarce, and I just don't feel the impact that people say this movie has on them. It's not really thought-provoking for me, nor does it make me view psychiatric wards in any new way.One other thing that really bothered me was how stupidly machoistic is this film's perception of freedom, how it focuses on sex and football and fishing like this is what freedom is. I mean, sure, Nurse Ratched could be seen as a villain - her little sadistic expressions, the shadow of a smile on her face when she does something that hurts others, the way she worships order, but still - the ideological clash that should be in the center of this movie feels quite hollow, considering the way in which it portrays this so-called ""freedom"". I get that the 1960's were a time of sexual awakening and they wanted to bring sex to the mainstream and stuff, making it less taboo, but it just feels sort of cringe and too over-the-top here, the way that it's being portrayed. It actually reminds me of Hair - the main character thinks that freedom means doing whatever you want, which makes him kind of a douchebag, which makes it harder to like him and his story resonating with me.One Flew Over the Cuckoo's nest, despite being well-directed, having a really solid cast and containing a decent amount of entertaining, fun gags and bits, is just not interesting enough for me to want to keep watching, throughout most of its runtime at least. I'm not having a bad time watching, and I do enjoy it overall, but it's too thin to really stick with me. Feeling a 6.0/10 on this one. Insanely overrated.P. S
I'm on a streak of disappointing movies, I really hope that my next review will be a really positive one.","
            6/10
            "
"PeterRoeder","3 March 2006","This is an excellent movie. Nicholason is awesome and the acting is generally very good. The only problem I would have with it is the unrealistic way the mental patients are described. This is hardly the way it is to be insane. The movie is also a bit sentimental like for example scenes where we see severely sick people partying at Christmas. What joy could they possible get out of that? However, all this is excused because the plot is so good. The role of the big Indian really makes sense, and this is, of course, really the story of America. ""They killed him."" ""I'm not saying they killed him. They were working on him like they are working on you."" This is the conversation between Nicholson and the Indian. It is very true. This is what ""society"" does to you as a person. There's always going to be some people who are ""working on you"" to get you down. But this movie is saying: ""Don't let the bastards get you down!""","
            8/10
            "
"ThunderKing6","13 December 2020","This movie was good and entertaining. I didn't require CGI and untalented famous celebs to be featured in it. All it needed was talent and a superb story.The movie was filled with legends of that time. The pacing from start to end was awesome.It's about a guy who has to be in an asylum. He is perfectly fine. Although he befriends patients and tries to bust out of the asylum.
It's based on a novel that I'll never read.
How accurate is it? I'll never know.Verdict: if you are into smart movies that don't have cgi and don't mind time traveling tothe 70s. This movie is for you.","
            10/10
            "
"Red-Barracuda","4 April 2011","On occasion the Academy gets it spot on. When this movie won the top five Oscars for film, director, actor, actress and screenplay it wasn't in the least bit undeserved. In fact, it should have picked up another one for Brad Dourif's incredible support performance as the troubled Billy Bibbet. But in this instance the Academy played it traditionally and gave that statuette to the elderly George Burns in an act of sentimentality. Still five out of six isn't bad.One Flew Over the Cuckoo's Nest is an example of the type of film that the major studios used to turn out back in the days known as the Hollywood Renaissance. In those halcyon days a number of challenging and provocative pictures were released by the big studios. It was a golden time for cinema and auteurs. This film is prime example, seeing as it is clearly aimed at an adult audience and it is not afraid to be shocking. Despite having an uplifting finale, Cuckoo's Nest is anything but a happy film. There is a great deal of humour but it's interspersed with a lot of bleakness and downright depressing scenes. It's not afraid to take risks with its audience; it ultimately respects them enough to do so. For instance, if this film was to be made today, do you honestly think the central hero would be a man jailed for statutory rape with an underage girl? Its details like this that mark out this feature as something designed to challenge its audience.Acting is universally magnificent, with Jack Nicholson truly in his element as the charismatic R.P. McMurphy. It's one of the all-time great examples of screen presence. But really there are no weak links in the rest of the cast at all. Louise Fletcher of course won the other acting gong and deservedly so with a cold unglamorous role that she nailed to a tee. The aforementioned Brad Dourif was perhaps the best performer of all though, his Billy Bibbet is truly an incredibly skilled creation. Everybody else was great too.Serious dramas don't really get a lot better than this. It you haven't seen it you really owe yourself the pleasure of experiencing this magnificent film for the first time. And if you have seen it, read the novel it was based on by Ken Kesey, and see the whole story from the slightly different perspective it was originally conceived with. I'm sure you won't be disappointed with it, it's a literary masterpiece. It's one of those rare times when both book and film attain the very highest standards.","
            10/10
            "
"gittes98","4 June 2004","I just wanted to add what may be the lone dissenting voice on this board concerning this movie. Is there anyone else out there who agrees, at least in part, with the heading?  Firstly, movie is very hypocritical in its treatment of the patients by wanting us to feel compassion (fair enough) while making fun of their afflictions. There is the lead actor. Nicholson's performance is fine, if he's playing Jack Nicholson but what's all this anti-hero talk. McMurphy comes across as a completely selfish and self-eserving figure, without much humanity or compassion for others. Louis Fletcher plays Nurse Ratched in a somnambulistic state, dreary monotone and is about as threatening as Audrey Hepburn. Milos Forman's direction is uneven and reflects the hypocrisy of the entire project. This man must surely be one of the most over-rated directors of the era as well.'Cuckoo's Nest' (the title alone proves the hypocrisy point)is'nt one-tenth the movie Nashville is and mainly won all its awards strictly because audiences of the time (and still apparently now)seem to fall for its phony pandering, false emotions and blatent audience manipulation. If these comments help bring the picture down a bit from its lofty position on the top 250 list, then I have done my duty.","
            3/10
            "
"estherwalker-34710","23 January 2023","Firstly, I invite you to read the review entitled 'the spirit of freedom vs. The spirit of legal-ism': currently, the second review under the category of 'featured' reviews, to get a good idea of the overall message of the film. No use my repeating that here.I will largely confine my review to several specific topics covered by the film.Firstly,: Smoking. Of course, in recent times, smoking has been banned in psychiatric wards. But, this film takes place in 1963(released in 1975), when the Yankees are battling the Dodgers in the World Series, when smoking, wasn't banned. It is well known that mentally ill people, in general, and schizophrenics, especially, tend to be smokers, and we see evidence of that in the film. At one point, Nurse Ratched severely rations cigarettes, as punishment for Jack Nicholson's character winning everyone's cigarettes in card games. As a result, one patient pleads that he has to have some cigarettes. Nurse Ratchet denies his request. He goes berserk, creating quite a scene. It should have been obvious to Ratched that he was suffering from nicotine withdrawal symptoms, but she wasn't sympathetic. Finally, Jack's character breaks the glass in front of the cigarette cartons, and gives a whole carton to his friend. Today, there are a variety of methods for intaking nicotine without smoking or chewing tobacco, that weren't available then, as well as several drugs that reduce symptoms of nicotine withdrawal.Second: The abominal practice of lobotomy: removing part of the brain. 50,000 instances of this barbaric procedure in the US, alone, are recorded. Occasionally, it improved the patient's behavior, but more often it rendered then severely retarded or even dead. This was mainly practiced from about 1940 to early 60s, before more effective and safer drugs became available. In the film, this is not shown, but the scar on the forehead, as well as their much diminished behavior, implies its use on one patient. Actually, in this case, it was more a punishment for trying to strangle nurse Rachid.Thirdly, the still commonly used technique of electroconvulsive therapy, is dramatized, as then practiced. Like lobotomy, this was subject to possible important detrimental effects, as well as, possible benefits for the patient. This technique has since been modified, using a smaller electric current, and done under general anesthesia, to create a temporary small brain seizure, which somehow may improve symptoms, with much less danger of significant detrimental effects. In fact, I was subjected to 21 such treatments: an extraordinary number, and very costly to Medicare because of the anesthesia. I got the impression that this was partly punishment for maintaining that my anxiety was originally due to a bout of lead poisoning from lead paint scraping. The doctors chose to discount this possibility, as there was nothing they could do about that. Instead, they judged this to be a psychotic delusion, ignoring several symptoms and a blood test done elsewhere. So, what was the result of these 21 expensive treatments? Nothing either the doctors or I could notice!. I still stubbornly maintained that, among other things, I was suffering from lead poisoning, which I am still certain of, still suffering the same symptoms years later, and being forced to retire from my job, which caused great financial stress. No treatment could diminish the importance of that in my mind. Rather, it has taken time, and several financial 'miracles' to reduce my anxiety about my future well being.","
            10/10
            "
